"key_ID","year","opinion_by","notification_by","count_opinions"
12579,2009,"Slovakia","Poland",0
12580,2009,"Slovakia","Portugal",0
12581,2009,"Slovakia","Romania",0
12582,2009,"Slovakia","Slovakia",0
12583,2009,"Slovakia","Slovenia",0
12584,2009,"Slovakia","Spain",0
12585,2009,"Slovakia","Sweden",0
12586,2009,"Slovakia","Switzerland",0
12587,2009,"Slovakia","Turkey",0
12588,2009,"Slovakia","United Kingdom",0
12589,2009,"Slovenia","Austria",0
12590,2009,"Slovenia","Belgium",0
12591,2009,"Slovenia","Bulgaria",0
12592,2009,"Slovenia","Cyprus",0
12593,2009,"Slovenia","Czech Republic",0
12594,2009,"Slovenia","Denmark",0
12595,2009,"Slovenia","Estonia",0
12596,2009,"Slovenia","Finland",0
12597,2009,"Slovenia","France",0
12598,2009,"Slovenia","Germany",0
12599,2009,"Slovenia","Greece",0
12600,2009,"Slovenia","Hungary",0
12601,2009,"Slovenia","Iceland",0
12602,2009,"Slovenia","Ireland",0
12603,2009,"Slovenia","Italy",0
12604,2009,"Slovenia","Latvia",0
12605,2009,"Slovenia","Liechtenstein",0
12606,2009,"Slovenia","Lithuania",0
12607,2009,"Slovenia","Luxembourg",0
12608,2009,"Slovenia","Malta",0
12609,2009,"Slovenia","Netherlands",0
12610,2009,"Slovenia","Norway",0
12611,2009,"Slovenia","Poland",0
12612,2009,"Slovenia","Portugal",0
12613,2009,"Slovenia","Romania",0
12614,2009,"Slovenia","Slovakia",0
12615,2009,"Slovenia","Slovenia",0
12616,2009,"Slovenia","Spain",0
12617,2009,"Slovenia","Sweden",0
12618,2009,"Slovenia","Switzerland",0
12619,2009,"Slovenia","Turkey",0
12620,2009,"Slovenia","United Kingdom",0
12621,2009,"Spain","Austria",0
12622,2009,"Spain","Belgium",0
12623,2009,"Spain","Bulgaria",0
12624,2009,"Spain","Cyprus",0
12625,2009,"Spain","Czech Republic",0
12626,2009,"Spain","Denmark",0
12627,2009,"Spain","Estonia",0
12628,2009,"Spain","Finland",0
12629,2009,"Spain","France",2
12630,2009,"Spain","Germany",0
12631,2009,"Spain","Greece",1
12632,2009,"Spain","Hungary",0
12633,2009,"Spain","Iceland",0
12634,2009,"Spain","Ireland",0
12635,2009,"Spain","Italy",2
12636,2009,"Spain","Latvia",1
12637,2009,"Spain","Liechtenstein",0
12638,2009,"Spain","Lithuania",0
12639,2009,"Spain","Luxembourg",0
12640,2009,"Spain","Malta",1
12641,2009,"Spain","Netherlands",0
12642,2009,"Spain","Norway",0
12643,2009,"Spain","Poland",0
12644,2009,"Spain","Portugal",0
12645,2009,"Spain","Romania",0
12646,2009,"Spain","Slovakia",0
12647,2009,"Spain","Slovenia",0
12648,2009,"Spain","Spain",0
12649,2009,"Spain","Sweden",0
12650,2009,"Spain","Switzerland",0
12651,2009,"Spain","Turkey",0
12652,2009,"Spain","United Kingdom",0
12653,2009,"Sweden","Austria",0
12654,2009,"Sweden","Belgium",0
12655,2009,"Sweden","Bulgaria",0
12656,2009,"Sweden","Cyprus",0
12657,2009,"Sweden","Czech Republic",0
12658,2009,"Sweden","Denmark",0
12659,2009,"Sweden","Estonia",0
12660,2009,"Sweden","Finland",0
12661,2009,"Sweden","France",0
12662,2009,"Sweden","Germany",0
12663,2009,"Sweden","Greece",0
12664,2009,"Sweden","Hungary",0
12665,2009,"Sweden","Iceland",0
12666,2009,"Sweden","Ireland",0
12667,2009,"Sweden","Italy",0
12668,2009,"Sweden","Latvia",0
12669,2009,"Sweden","Liechtenstein",0
12670,2009,"Sweden","Lithuania",0
12671,2009,"Sweden","Luxembourg",0
12672,2009,"Sweden","Malta",0
12673,2009,"Sweden","Netherlands",0
12674,2009,"Sweden","Norway",0
12675,2009,"Sweden","Poland",0
12676,2009,"Sweden","Portugal",0
12677,2009,"Sweden","Romania",0
12678,2009,"Sweden","Slovakia",0
12679,2009,"Sweden","Slovenia",0
12680,2009,"Sweden","Spain",0
12681,2009,"Sweden","Sweden",0
12682,2009,"Sweden","Switzerland",0
12683,2009,"Sweden","Turkey",0
12684,2009,"Sweden","United Kingdom",0
12685,2009,"Switzerland","Austria",0
12686,2009,"Switzerland","Belgium",0
12687,2009,"Switzerland","Bulgaria",0
12688,2009,"Switzerland","Cyprus",0
12689,2009,"Switzerland","Czech Republic",0
12690,2009,"Switzerland","Denmark",0
12691,2009,"Switzerland","Estonia",0
12692,2009,"Switzerland","Finland",0
12693,2009,"Switzerland","France",0
12694,2009,"Switzerland","Germany",0
12695,2009,"Switzerland","Greece",0
12696,2009,"Switzerland","Hungary",0
12697,2009,"Switzerland","Iceland",0
12698,2009,"Switzerland","Ireland",0
12699,2009,"Switzerland","Italy",0
12700,2009,"Switzerland","Latvia",0
12701,2009,"Switzerland","Liechtenstein",0
12702,2009,"Switzerland","Lithuania",0
12703,2009,"Switzerland","Luxembourg",0
12704,2009,"Switzerland","Malta",0
12705,2009,"Switzerland","Netherlands",0
12706,2009,"Switzerland","Norway",0
12707,2009,"Switzerland","Poland",0
12708,2009,"Switzerland","Portugal",0
12709,2009,"Switzerland","Romania",0
12710,2009,"Switzerland","Slovakia",0
12711,2009,"Switzerland","Slovenia",0
12712,2009,"Switzerland","Spain",0
12713,2009,"Switzerland","Sweden",0
12714,2009,"Switzerland","Switzerland",0
12715,2009,"Switzerland","Turkey",0
12716,2009,"Switzerland","United Kingdom",0
12717,2009,"Turkey","Austria",0
12718,2009,"Turkey","Belgium",0
12719,2009,"Turkey","Bulgaria",0
12720,2009,"Turkey","Cyprus",0
12721,2009,"Turkey","Czech Republic",0
12722,2009,"Turkey","Denmark",0
12723,2009,"Turkey","Estonia",0
12724,2009,"Turkey","Finland",0
12725,2009,"Turkey","France",0
12726,2009,"Turkey","Germany",0
12727,2009,"Turkey","Greece",0
12728,2009,"Turkey","Hungary",0
12729,2009,"Turkey","Iceland",0
12730,2009,"Turkey","Ireland",0
12731,2009,"Turkey","Italy",0
12732,2009,"Turkey","Latvia",0
12733,2009,"Turkey","Liechtenstein",0
12734,2009,"Turkey","Lithuania",0
12735,2009,"Turkey","Luxembourg",0
12736,2009,"Turkey","Malta",0
12737,2009,"Turkey","Netherlands",0
12738,2009,"Turkey","Norway",0
12739,2009,"Turkey","Poland",0
12740,2009,"Turkey","Portugal",0
12741,2009,"Turkey","Romania",0
12742,2009,"Turkey","Slovakia",0
12743,2009,"Turkey","Slovenia",0
12744,2009,"Turkey","Spain",0
12745,2009,"Turkey","Sweden",0
12746,2009,"Turkey","Switzerland",0
12747,2009,"Turkey","Turkey",0
12748,2009,"Turkey","United Kingdom",0
12749,2009,"United Kingdom","Austria",0
12750,2009,"United Kingdom","Belgium",0
12751,2009,"United Kingdom","Bulgaria",0
12752,2009,"United Kingdom","Cyprus",0
12753,2009,"United Kingdom","Czech Republic",0
12754,2009,"United Kingdom","Denmark",0
12755,2009,"United Kingdom","Estonia",0
12756,2009,"United Kingdom","Finland",0
12757,2009,"United Kingdom","France",2
12758,2009,"United Kingdom","Germany",0
12759,2009,"United Kingdom","Greece",0
12760,2009,"United Kingdom","Hungary",0
12761,2009,"United Kingdom","Iceland",0
12762,2009,"United Kingdom","Ireland",0
12763,2009,"United Kingdom","Italy",1
12764,2009,"United Kingdom","Latvia",0
12765,2009,"United Kingdom","Liechtenstein",0
12766,2009,"United Kingdom","Lithuania",0
12767,2009,"United Kingdom","Luxembourg",0
12768,2009,"United Kingdom","Malta",0
12769,2009,"United Kingdom","Netherlands",0
12770,2009,"United Kingdom","Norway",0
12771,2009,"United Kingdom","Poland",0
12772,2009,"United Kingdom","Portugal",0
12773,2009,"United Kingdom","Romania",0
12774,2009,"United Kingdom","Slovakia",1
12775,2009,"United Kingdom","Slovenia",0
12776,2009,"United Kingdom","Spain",0
12777,2009,"United Kingdom","Sweden",0
12778,2009,"United Kingdom","Switzerland",0
12779,2009,"United Kingdom","Turkey",0
12780,2009,"United Kingdom","United Kingdom",0
12781,2010,"Austria","Austria",0
12782,2010,"Austria","Belgium",0
12783,2010,"Austria","Bulgaria",0
12784,2010,"Austria","Cyprus",0
12785,2010,"Austria","Czech Republic",0
12786,2010,"Austria","Denmark",0
12787,2010,"Austria","Estonia",0
12788,2010,"Austria","Finland",0
12789,2010,"Austria","France",0
12790,2010,"Austria","Germany",4
12791,2010,"Austria","Greece",0
12792,2010,"Austria","Hungary",0
12793,2010,"Austria","Iceland",0
12794,2010,"Austria","Ireland",1
12795,2010,"Austria","Italy",3
12796,2010,"Austria","Latvia",1
12797,2010,"Austria","Liechtenstein",0
12798,2010,"Austria","Lithuania",0
12799,2010,"Austria","Luxembourg",0
12800,2010,"Austria","Malta",0
12801,2010,"Austria","Netherlands",0
12802,2010,"Austria","Norway",0
12803,2010,"Austria","Poland",1
12804,2010,"Austria","Portugal",0
12805,2010,"Austria","Romania",1
12806,2010,"Austria","Slovakia",0
12807,2010,"Austria","Slovenia",0
12808,2010,"Austria","Spain",0
12809,2010,"Austria","Sweden",0
12810,2010,"Austria","Switzerland",0
12811,2010,"Austria","Turkey",0
12812,2010,"Austria","United Kingdom",0
12813,2010,"Belgium","Austria",1
12814,2010,"Belgium","Belgium",0
12815,2010,"Belgium","Bulgaria",0
12816,2010,"Belgium","Cyprus",0
12817,2010,"Belgium","Czech Republic",0
12818,2010,"Belgium","Denmark",0
12819,2010,"Belgium","Estonia",0
12820,2010,"Belgium","Finland",0
12821,2010,"Belgium","France",1
12822,2010,"Belgium","Germany",0
12823,2010,"Belgium","Greece",0
12824,2010,"Belgium","Hungary",0
12825,2010,"Belgium","Iceland",0
12826,2010,"Belgium","Ireland",0
12827,2010,"Belgium","Italy",1
12828,2010,"Belgium","Latvia",0
12829,2010,"Belgium","Liechtenstein",0
12830,2010,"Belgium","Lithuania",0
12831,2010,"Belgium","Luxembourg",0
12832,2010,"Belgium","Malta",0
12833,2010,"Belgium","Netherlands",0
12834,2010,"Belgium","Norway",0
12835,2010,"Belgium","Poland",0
12836,2010,"Belgium","Portugal",0
12837,2010,"Belgium","Romania",0
12838,2010,"Belgium","Slovakia",0
12839,2010,"Belgium","Slovenia",0
12840,2010,"Belgium","Spain",0
12841,2010,"Belgium","Sweden",0
12842,2010,"Belgium","Switzerland",0
12843,2010,"Belgium","Turkey",0
12844,2010,"Belgium","United Kingdom",0
12845,2010,"Bulgaria","Austria",0
12846,2010,"Bulgaria","Belgium",0
12847,2010,"Bulgaria","Bulgaria",0
12848,2010,"Bulgaria","Cyprus",0
12849,2010,"Bulgaria","Czech Republic",0
12850,2010,"Bulgaria","Denmark",0
12851,2010,"Bulgaria","Estonia",0
12852,2010,"Bulgaria","Finland",0
12853,2010,"Bulgaria","France",0
12854,2010,"Bulgaria","Germany",0
12855,2010,"Bulgaria","Greece",0
12856,2010,"Bulgaria","Hungary",0
12857,2010,"Bulgaria","Iceland",0
12858,2010,"Bulgaria","Ireland",0
12859,2010,"Bulgaria","Italy",0
12860,2010,"Bulgaria","Latvia",0
12861,2010,"Bulgaria","Liechtenstein",0
12862,2010,"Bulgaria","Lithuania",0
12863,2010,"Bulgaria","Luxembourg",0
12864,2010,"Bulgaria","Malta",0
12865,2010,"Bulgaria","Netherlands",0
12866,2010,"Bulgaria","Norway",0
12867,2010,"Bulgaria","Poland",0
12868,2010,"Bulgaria","Portugal",0
12869,2010,"Bulgaria","Romania",0
12870,2010,"Bulgaria","Slovakia",0
12871,2010,"Bulgaria","Slovenia",0
12872,2010,"Bulgaria","Spain",0
12873,2010,"Bulgaria","Sweden",0
12874,2010,"Bulgaria","Switzerland",0
12875,2010,"Bulgaria","Turkey",0
12876,2010,"Bulgaria","United Kingdom",0
12877,2010,"Commission","Austria",1
12878,2010,"Commission","Belgium",1
12879,2010,"Commission","Bulgaria",2
12880,2010,"Commission","Cyprus",1
12881,2010,"Commission","Czech Republic",2
12882,2010,"Commission","Denmark",1
12883,2010,"Commission","Estonia",0
12884,2010,"Commission","Finland",1
12885,2010,"Commission","France",4
12886,2010,"Commission","Germany",6
12887,2010,"Commission","Greece",0
12888,2010,"Commission","Hungary",1
12889,2010,"Commission","Iceland",0
12890,2010,"Commission","Ireland",2
12891,2010,"Commission","Italy",2
12892,2010,"Commission","Latvia",3
12893,2010,"Commission","Liechtenstein",0
12894,2010,"Commission","Lithuania",0
12895,2010,"Commission","Luxembourg",0
12896,2010,"Commission","Malta",1
12897,2010,"Commission","Netherlands",0
12898,2010,"Commission","Norway",0
12899,2010,"Commission","Poland",2
12900,2010,"Commission","Portugal",0
12901,2010,"Commission","Romania",2
12902,2010,"Commission","Slovakia",1
12903,2010,"Commission","Slovenia",1
12904,2010,"Commission","Spain",6
12905,2010,"Commission","Sweden",3
12906,2010,"Commission","Switzerland",0
12907,2010,"Commission","Turkey",0
12908,2010,"Commission","United Kingdom",4
12909,2010,"Cyprus","Austria",0
12910,2010,"Cyprus","Belgium",0
12911,2010,"Cyprus","Bulgaria",0
12912,2010,"Cyprus","Cyprus",0
12913,2010,"Cyprus","Czech Republic",0
12914,2010,"Cyprus","Denmark",0
12915,2010,"Cyprus","Estonia",0
12916,2010,"Cyprus","Finland",0
12917,2010,"Cyprus","France",0
12918,2010,"Cyprus","Germany",0
12919,2010,"Cyprus","Greece",0
12920,2010,"Cyprus","Hungary",0
12921,2010,"Cyprus","Iceland",0
12922,2010,"Cyprus","Ireland",0
12923,2010,"Cyprus","Italy",0
12924,2010,"Cyprus","Latvia",0
12925,2010,"Cyprus","Liechtenstein",0
12926,2010,"Cyprus","Lithuania",0
12927,2010,"Cyprus","Luxembourg",0
12928,2010,"Cyprus","Malta",0
12929,2010,"Cyprus","Netherlands",0
12930,2010,"Cyprus","Norway",0
12931,2010,"Cyprus","Poland",0
12932,2010,"Cyprus","Portugal",0
12933,2010,"Cyprus","Romania",0
12934,2010,"Cyprus","Slovakia",0
12935,2010,"Cyprus","Slovenia",0
12936,2010,"Cyprus","Spain",0
12937,2010,"Cyprus","Sweden",0
12938,2010,"Cyprus","Switzerland",0
12939,2010,"Cyprus","Turkey",0
12940,2010,"Cyprus","United Kingdom",0
12941,2010,"Czech Republic","Austria",0
12942,2010,"Czech Republic","Belgium",0
12943,2010,"Czech Republic","Bulgaria",0
12944,2010,"Czech Republic","Cyprus",0
12945,2010,"Czech Republic","Czech Republic",0
12946,2010,"Czech Republic","Denmark",0
12947,2010,"Czech Republic","Estonia",0
12948,2010,"Czech Republic","Finland",0
12949,2010,"Czech Republic","France",0
12950,2010,"Czech Republic","Germany",0
12951,2010,"Czech Republic","Greece",0
12952,2010,"Czech Republic","Hungary",0
12953,2010,"Czech Republic","Iceland",0
12954,2010,"Czech Republic","Ireland",0
12955,2010,"Czech Republic","Italy",0
12956,2010,"Czech Republic","Latvia",0
12957,2010,"Czech Republic","Liechtenstein",0
12958,2010,"Czech Republic","Lithuania",0
12959,2010,"Czech Republic","Luxembourg",0
12960,2010,"Czech Republic","Malta",0
12961,2010,"Czech Republic","Netherlands",0
12962,2010,"Czech Republic","Norway",0
12963,2010,"Czech Republic","Poland",0
12964,2010,"Czech Republic","Portugal",0
12965,2010,"Czech Republic","Romania",0
12966,2010,"Czech Republic","Slovakia",0
12967,2010,"Czech Republic","Slovenia",0
12968,2010,"Czech Republic","Spain",0
12969,2010,"Czech Republic","Sweden",0
12970,2010,"Czech Republic","Switzerland",0
12971,2010,"Czech Republic","Turkey",0
12972,2010,"Czech Republic","United Kingdom",1
12973,2010,"Denmark","Austria",0
12974,2010,"Denmark","Belgium",0
12975,2010,"Denmark","Bulgaria",0
12976,2010,"Denmark","Cyprus",0
12977,2010,"Denmark","Czech Republic",0
12978,2010,"Denmark","Denmark",0
12979,2010,"Denmark","Estonia",0
12980,2010,"Denmark","Finland",0
12981,2010,"Denmark","France",0
12982,2010,"Denmark","Germany",0
12983,2010,"Denmark","Greece",0
12984,2010,"Denmark","Hungary",0
12985,2010,"Denmark","Iceland",0
12986,2010,"Denmark","Ireland",0
12987,2010,"Denmark","Italy",0
12988,2010,"Denmark","Latvia",0
12989,2010,"Denmark","Liechtenstein",0
12990,2010,"Denmark","Lithuania",0
12991,2010,"Denmark","Luxembourg",0
12992,2010,"Denmark","Malta",0
12993,2010,"Denmark","Netherlands",0
12994,2010,"Denmark","Norway",0
12995,2010,"Denmark","Poland",0
12996,2010,"Denmark","Portugal",0
12997,2010,"Denmark","Romania",0
12998,2010,"Denmark","Slovakia",0
12999,2010,"Denmark","Slovenia",0
13000,2010,"Denmark","Spain",0
13001,2010,"Denmark","Sweden",0
13002,2010,"Denmark","Switzerland",0
13003,2010,"Denmark","Turkey",0
13004,2010,"Denmark","United Kingdom",0
13005,2010,"Estonia","Austria",0
13006,2010,"Estonia","Belgium",0
13007,2010,"Estonia","Bulgaria",0
13008,2010,"Estonia","Cyprus",0
13009,2010,"Estonia","Czech Republic",0
13010,2010,"Estonia","Denmark",0
13011,2010,"Estonia","Estonia",0
13012,2010,"Estonia","Finland",0
13013,2010,"Estonia","France",0
13014,2010,"Estonia","Germany",0
13015,2010,"Estonia","Greece",0
13016,2010,"Estonia","Hungary",0
13017,2010,"Estonia","Iceland",0
13018,2010,"Estonia","Ireland",0
13019,2010,"Estonia","Italy",0
13020,2010,"Estonia","Latvia",0
13021,2010,"Estonia","Liechtenstein",0
13022,2010,"Estonia","Lithuania",0
13023,2010,"Estonia","Luxembourg",0
13024,2010,"Estonia","Malta",0
13025,2010,"Estonia","Netherlands",0
13026,2010,"Estonia","Norway",0
13027,2010,"Estonia","Poland",0
13028,2010,"Estonia","Portugal",0
13029,2010,"Estonia","Romania",0
13030,2010,"Estonia","Slovakia",0
13031,2010,"Estonia","Slovenia",0
13032,2010,"Estonia","Spain",0
13033,2010,"Estonia","Sweden",0
13034,2010,"Estonia","Switzerland",0
13035,2010,"Estonia","Turkey",0
13036,2010,"Estonia","United Kingdom",0
13037,2010,"European Free Trade Association","Austria",0
13038,2010,"European Free Trade Association","Belgium",0
13039,2010,"European Free Trade Association","Bulgaria",0
13040,2010,"European Free Trade Association","Cyprus",0
13041,2010,"European Free Trade Association","Czech Republic",0
13042,2010,"European Free Trade Association","Denmark",0
13043,2010,"European Free Trade Association","Estonia",0
13044,2010,"European Free Trade Association","Finland",0
13045,2010,"European Free Trade Association","France",0
13046,2010,"European Free Trade Association","Germany",0
13047,2010,"European Free Trade Association","Greece",0
13048,2010,"European Free Trade Association","Hungary",0
13049,2010,"European Free Trade Association","Iceland",0
13050,2010,"European Free Trade Association","Ireland",0
13051,2010,"European Free Trade Association","Italy",0
13052,2010,"European Free Trade Association","Latvia",0
13053,2010,"European Free Trade Association","Liechtenstein",0
13054,2010,"European Free Trade Association","Lithuania",0
13055,2010,"European Free Trade Association","Luxembourg",0
13056,2010,"European Free Trade Association","Malta",0
13057,2010,"European Free Trade Association","Netherlands",0
13058,2010,"European Free Trade Association","Norway",0
13059,2010,"European Free Trade Association","Poland",0
13060,2010,"European Free Trade Association","Portugal",0
13061,2010,"European Free Trade Association","Romania",0
13062,2010,"European Free Trade Association","Slovakia",0
13063,2010,"European Free Trade Association","Slovenia",0
13064,2010,"European Free Trade Association","Spain",0
13065,2010,"European Free Trade Association","Sweden",0
13066,2010,"European Free Trade Association","Switzerland",0
13067,2010,"European Free Trade Association","Turkey",0
13068,2010,"European Free Trade Association","United Kingdom",0
13069,2010,"Finland","Austria",0
13070,2010,"Finland","Belgium",0
13071,2010,"Finland","Bulgaria",0
13072,2010,"Finland","Cyprus",0
13073,2010,"Finland","Czech Republic",0
13074,2010,"Finland","Denmark",0
13075,2010,"Finland","Estonia",0
13076,2010,"Finland","Finland",0
13077,2010,"Finland","France",0
13078,2010,"Finland","Germany",0
13079,2010,"Finland","Greece",0
13080,2010,"Finland","Hungary",0
13081,2010,"Finland","Iceland",0
13082,2010,"Finland","Ireland",0
13083,2010,"Finland","Italy",0
13084,2010,"Finland","Latvia",0
13085,2010,"Finland","Liechtenstein",0
13086,2010,"Finland","Lithuania",0
13087,2010,"Finland","Luxembourg",0
13088,2010,"Finland","Malta",0
13089,2010,"Finland","Netherlands",0
13090,2010,"Finland","Norway",0
13091,2010,"Finland","Poland",0
13092,2010,"Finland","Portugal",0
13093,2010,"Finland","Romania",0
13094,2010,"Finland","Slovakia",0
13095,2010,"Finland","Slovenia",0
13096,2010,"Finland","Spain",0
13097,2010,"Finland","Sweden",0
13098,2010,"Finland","Switzerland",0
13099,2010,"Finland","Turkey",0
13100,2010,"Finland","United Kingdom",0
13101,2010,"France","Austria",0
13102,2010,"France","Belgium",0
13103,2010,"France","Bulgaria",0
13104,2010,"France","Cyprus",0
13105,2010,"France","Czech Republic",0
13106,2010,"France","Denmark",0
13107,2010,"France","Estonia",0
13108,2010,"France","Finland",0
13109,2010,"France","France",0
13110,2010,"France","Germany",2
13111,2010,"France","Greece",0
