"key_ID","year","from_node","to_node","edge_type","edge_weight"
3106,2009,"Commission","Finland","comment",8
3107,2009,"Commission","Finland","opinion",1
3108,2009,"Commission","France","comment",12
3109,2009,"Commission","France","opinion",4
3110,2009,"Commission","Germany","comment",14
3111,2009,"Commission","Germany","opinion",3
3112,2009,"Commission","Greece","comment",3
3113,2009,"Commission","Greece","opinion",1
3114,2009,"Commission","Hungary","comment",2
3115,2009,"Commission","Iceland","comment",1
3116,2009,"Commission","Ireland","comment",2
3117,2009,"Commission","Ireland","opinion",1
3118,2009,"Commission","Italy","comment",9
3119,2009,"Commission","Italy","opinion",4
3120,2009,"Commission","Latvia","comment",3
3121,2009,"Commission","Latvia","opinion",1
3122,2009,"Commission","Liechtenstein","comment",4
3123,2009,"Commission","Lithuania","comment",2
3124,2009,"Commission","Luxembourg","comment",1
3125,2009,"Commission","Malta","comment",2
3126,2009,"Commission","Malta","opinion",2
3127,2009,"Commission","Netherlands","comment",5
3128,2009,"Commission","Norway","comment",5
3129,2009,"Commission","Poland","opinion",3
3130,2009,"Commission","Portugal","comment",3
3131,2009,"Commission","Romania","comment",5
3132,2009,"Commission","Romania","opinion",6
3133,2009,"Commission","Slovakia","comment",4
3134,2009,"Commission","Slovakia","opinion",4
3135,2009,"Commission","Slovenia","comment",2
3136,2009,"Commission","Slovenia","opinion",1
3137,2009,"Commission","Spain","comment",12
3138,2009,"Commission","Spain","opinion",2
3139,2009,"Commission","Sweden","comment",6
3140,2009,"Commission","Sweden","opinion",3
3141,2009,"Commission","Switzerland","comment",1
3142,2009,"Commission","United Kingdom","comment",8
3143,2009,"Commission","United Kingdom","opinion",3
3144,2009,"Czech Republic","Estonia","comment",2
3145,2009,"Czech Republic","Greece","opinion",1
3146,2009,"Czech Republic","Italy","opinion",1
3147,2009,"Czech Republic","Latvia","comment",3
3148,2009,"Czech Republic","Romania","comment",1
3149,2009,"Czech Republic","Slovakia","opinion",1
3150,2009,"Czech Republic","United Kingdom","comment",2
3151,2009,"Denmark","France","opinion",2
3152,2009,"Finland","France","comment",2
3153,2009,"Finland","Germany","opinion",1
3154,2009,"Finland","Italy","opinion",1
3155,2009,"Finland","Slovakia","comment",1
3156,2009,"Finland","United Kingdom","comment",1
3157,2009,"France","Austria","comment",2
3158,2009,"France","Denmark","opinion",1
3159,2009,"France","Finland","comment",1
3160,2009,"France","Germany","comment",2
3161,2009,"France","Germany","opinion",3
3162,2009,"France","Greece","comment",2
3163,2009,"France","Hungary","comment",1
3164,2009,"France","Italy","comment",3
3165,2009,"France","Italy","opinion",3
3166,2009,"France","Netherlands","comment",3
3167,2009,"France","Poland","opinion",2
3168,2009,"France","Romania","comment",1
3169,2009,"France","Slovakia","opinion",1
3170,2009,"France","Slovenia","comment",1
3171,2009,"France","Spain","comment",1
3172,2009,"France","United Kingdom","comment",1
3173,2009,"Germany","Austria","comment",1
3174,2009,"Germany","Czech Republic","comment",1
3175,2009,"Germany","Denmark","comment",1
3176,2009,"Germany","Estonia","comment",1
3177,2009,"Germany","Finland","comment",1
3178,2009,"Germany","France","comment",3
3179,2009,"Germany","France","opinion",2
3180,2009,"Germany","Greece","comment",1
3181,2009,"Germany","Italy","comment",5
3182,2009,"Germany","Italy","opinion",2
3183,2009,"Germany","Malta","opinion",1
3184,2009,"Germany","Netherlands","comment",2
3185,2009,"Germany","Poland","comment",1
3186,2009,"Germany","Portugal","comment",1
3187,2009,"Germany","Romania","comment",1
3188,2009,"Germany","Slovakia","opinion",1
3189,2009,"Germany","Spain","comment",7
3190,2009,"Germany","Sweden","comment",1
3191,2009,"Greece","United Kingdom","comment",1
3192,2009,"Greece","United Kingdom","opinion",1
3193,2009,"Hungary","Finland","opinion",1
3194,2009,"Hungary","France","comment",1
3195,2009,"Hungary","France","opinion",1
3196,2009,"Hungary","Germany","comment",1
3197,2009,"Hungary","Germany","opinion",1
3198,2009,"Hungary","Greece","comment",2
3199,2009,"Hungary","Italy","opinion",1
3200,2009,"Hungary","Malta","opinion",1
3201,2009,"Hungary","Romania","comment",1
3202,2009,"Hungary","Slovakia","comment",1
3203,2009,"Hungary","Spain","comment",1
3204,2009,"Ireland","France","comment",1
3205,2009,"Ireland","France","opinion",2
3206,2009,"Ireland","Italy","opinion",1
3207,2009,"Ireland","Portugal","comment",1
3208,2009,"Italy","Czech Republic","comment",2
3209,2009,"Italy","Estonia","comment",2
3210,2009,"Italy","Finland","comment",2
3211,2009,"Italy","France","comment",3
3212,2009,"Italy","France","opinion",3
3213,2009,"Italy","Germany","comment",2
3214,2009,"Italy","Greece","comment",1
3215,2009,"Italy","Greece","opinion",1
3216,2009,"Italy","Hungary","comment",1
3217,2009,"Italy","Latvia","comment",2
3218,2009,"Italy","Romania","opinion",1
3219,2009,"Italy","Slovakia","comment",1
3220,2009,"Italy","Spain","opinion",1
3221,2009,"Italy","Sweden","comment",1
3222,2009,"Latvia","France","comment",2
3223,2009,"Latvia","Lithuania","comment",1
3224,2009,"Latvia","Netherlands","comment",1
3225,2009,"Latvia","Spain","comment",1
3226,2009,"Malta","Belgium","opinion",1
3227,2009,"Malta","France","comment",1
3228,2009,"Malta","Germany","comment",1
3229,2009,"Malta","Greece","comment",1
3230,2009,"Malta","Italy","comment",3
3231,2009,"Malta","Poland","opinion",1
3232,2009,"Malta","Spain","comment",1
3233,2009,"Netherlands","Austria","comment",1
3234,2009,"Netherlands","France","comment",1
3235,2009,"Netherlands","France","opinion",2
3236,2009,"Netherlands","Greece","opinion",1
3237,2009,"Netherlands","Italy","opinion",1
3238,2009,"Netherlands","Malta","opinion",1
3239,2009,"Netherlands","Portugal","comment",1
3240,2009,"Poland","Austria","comment",1
3241,2009,"Poland","Greece","comment",1
3242,2009,"Poland","Italy","comment",3
3243,2009,"Poland","Netherlands","comment",1
3244,2009,"Poland","Slovakia","comment",2
3245,2009,"Poland","Slovenia","comment",1
3246,2009,"Portugal","France","opinion",2
3247,2009,"Portugal","United Kingdom","comment",2
3248,2009,"Romania","Denmark","comment",1
3249,2009,"Romania","France","opinion",2
3250,2009,"Romania","Hungary","comment",1
3251,2009,"Romania","Italy","opinion",1
3252,2009,"Romania","Spain","comment",1
3253,2009,"Romania","Sweden","comment",1
3254,2009,"Romania","United Kingdom","comment",1
3255,2009,"Slovakia","Estonia","comment",1
3256,2009,"Slovakia","Italy","opinion",3
3257,2009,"Slovenia","France","comment",1
3258,2009,"Slovenia","Greece","comment",1
3259,2009,"Slovenia","Hungary","comment",1
3260,2009,"Slovenia","Italy","comment",2
3261,2009,"Slovenia","Latvia","comment",1
3262,2009,"Slovenia","Malta","comment",1
3263,2009,"Slovenia","Poland","comment",1
3264,2009,"Slovenia","Spain","comment",1
3265,2009,"Spain","Austria","comment",1
3266,2009,"Spain","Belgium","comment",2
3267,2009,"Spain","Finland","comment",3
3268,2009,"Spain","France","comment",2
3269,2009,"Spain","France","opinion",2
3270,2009,"Spain","Germany","comment",1
3271,2009,"Spain","Greece","opinion",1
3272,2009,"Spain","Italy","comment",2
3273,2009,"Spain","Italy","opinion",2
3274,2009,"Spain","Latvia","comment",1
3275,2009,"Spain","Latvia","opinion",1
3276,2009,"Spain","Malta","opinion",1
3277,2009,"Spain","Poland","comment",2
3278,2009,"Spain","Portugal","comment",1
3279,2009,"Spain","Slovakia","comment",2
3280,2009,"Spain","Slovenia","comment",1
3281,2009,"Spain","Sweden","comment",1
3282,2009,"Sweden","France","comment",2
3283,2009,"United Kingdom","Austria","comment",1
3284,2009,"United Kingdom","Belgium","comment",1
3285,2009,"United Kingdom","Bulgaria","comment",1
3286,2009,"United Kingdom","Czech Republic","comment",3
3287,2009,"United Kingdom","Finland","comment",1
3288,2009,"United Kingdom","France","comment",2
3289,2009,"United Kingdom","France","opinion",2
3290,2009,"United Kingdom","Hungary","comment",1
3291,2009,"United Kingdom","Italy","comment",2
3292,2009,"United Kingdom","Italy","opinion",1
3293,2009,"United Kingdom","Portugal","comment",1
3294,2009,"United Kingdom","Slovakia","opinion",1
3295,2009,"United Kingdom","Spain","comment",1
3296,2010,"Austria","Belgium","comment",1
3297,2010,"Austria","Germany","comment",2
3298,2010,"Austria","Germany","opinion",4
3299,2010,"Austria","Ireland","comment",1
3300,2010,"Austria","Ireland","opinion",1
3301,2010,"Austria","Italy","comment",2
3302,2010,"Austria","Italy","opinion",3
3303,2010,"Austria","Latvia","opinion",1
3304,2010,"Austria","Poland","opinion",1
3305,2010,"Austria","Romania","opinion",1
3306,2010,"Austria","Slovenia","comment",1
3307,2010,"Austria","Spain","comment",2
3308,2010,"Belgium","Austria","opinion",1
3309,2010,"Belgium","France","comment",2
3310,2010,"Belgium","France","opinion",1
3311,2010,"Belgium","Italy","opinion",1
3312,2010,"Commission","Austria","comment",4
3313,2010,"Commission","Austria","opinion",1
3314,2010,"Commission","Belgium","comment",2
3315,2010,"Commission","Belgium","opinion",1
3316,2010,"Commission","Bulgaria","comment",3
3317,2010,"Commission","Bulgaria","opinion",2
3318,2010,"Commission","Cyprus","comment",2
3319,2010,"Commission","Cyprus","opinion",1
3320,2010,"Commission","Czech Republic","comment",5
3321,2010,"Commission","Czech Republic","opinion",2
3322,2010,"Commission","Denmark","comment",4
3323,2010,"Commission","Denmark","opinion",1
3324,2010,"Commission","Estonia","comment",2
3325,2010,"Commission","Finland","comment",3
3326,2010,"Commission","Finland","opinion",1
3327,2010,"Commission","France","comment",7
3328,2010,"Commission","France","opinion",4
3329,2010,"Commission","Germany","comment",5
3330,2010,"Commission","Germany","opinion",6
3331,2010,"Commission","Greece","comment",2
3332,2010,"Commission","Hungary","comment",2
3333,2010,"Commission","Hungary","opinion",1
3334,2010,"Commission","Ireland","comment",3
3335,2010,"Commission","Ireland","opinion",2
3336,2010,"Commission","Italy","comment",8
3337,2010,"Commission","Italy","opinion",2
3338,2010,"Commission","Latvia","comment",5
3339,2010,"Commission","Latvia","opinion",3
3340,2010,"Commission","Liechtenstein","comment",4
3341,2010,"Commission","Lithuania","comment",4
3342,2010,"Commission","Malta","comment",2
3343,2010,"Commission","Malta","opinion",1
3344,2010,"Commission","Netherlands","comment",5
3345,2010,"Commission","Norway","comment",4
3346,2010,"Commission","Poland","comment",8
3347,2010,"Commission","Poland","opinion",2
3348,2010,"Commission","Portugal","comment",1
3349,2010,"Commission","Romania","comment",5
3350,2010,"Commission","Romania","opinion",2
3351,2010,"Commission","Slovakia","comment",2
3352,2010,"Commission","Slovakia","opinion",1
3353,2010,"Commission","Slovenia","comment",2
3354,2010,"Commission","Slovenia","opinion",1
3355,2010,"Commission","Spain","comment",10
3356,2010,"Commission","Spain","opinion",6
3357,2010,"Commission","Sweden","comment",5
3358,2010,"Commission","Sweden","opinion",3
3359,2010,"Commission","Switzerland","comment",1
3360,2010,"Commission","United Kingdom","comment",7
3361,2010,"Commission","United Kingdom","opinion",4
3362,2010,"Czech Republic","France","comment",3
3363,2010,"Czech Republic","Latvia","comment",1
3364,2010,"Czech Republic","Poland","comment",1
3365,2010,"Czech Republic","Spain","comment",1
3366,2010,"Czech Republic","Sweden","comment",1
3367,2010,"Czech Republic","United Kingdom","opinion",1
3368,2010,"Denmark","Denmark","comment",1
3369,2010,"Finland","Germany","comment",1
3370,2010,"Finland","Netherlands","comment",1
3371,2010,"France","Austria","comment",1
3372,2010,"France","Belgium","comment",1
3373,2010,"France","Czech Republic","comment",2
3374,2010,"France","Denmark","comment",1
3375,2010,"France","Finland","comment",1
3376,2010,"France","Germany","comment",1
3377,2010,"France","Germany","opinion",2
3378,2010,"France","Ireland","comment",1
3379,2010,"France","Italy","comment",1
3380,2010,"France","Italy","opinion",3
3381,2010,"France","Latvia","comment",1
3382,2010,"France","Latvia","opinion",1
3383,2010,"France","Netherlands","comment",2
3384,2010,"France","Poland","comment",4
3385,2010,"France","Romania","comment",2
3386,2010,"France","Spain","comment",6
3387,2010,"Germany","Austria","comment",1
3388,2010,"Germany","Belgium","comment",2
3389,2010,"Germany","Cyprus","comment",1
3390,2010,"Germany","Czech Republic","comment",7
3391,2010,"Germany","Denmark","comment",2
3392,2010,"Germany","Estonia","comment",1
3393,2010,"Germany","Finland","comment",2
3394,2010,"Germany","France","comment",3
3395,2010,"Germany","Italy","comment",3
3396,2010,"Germany","Italy","opinion",2
3397,2010,"Germany","Latvia","comment",2
3398,2010,"Germany","Luxembourg","comment",1
3399,2010,"Germany","Netherlands","comment",1
3400,2010,"Germany","Poland","comment",2
3401,2010,"Germany","Portugal","comment",1
3402,2010,"Germany","Romania","comment",4
3403,2010,"Germany","Sweden","comment",2
3404,2010,"Germany","United Kingdom","comment",2
3405,2010,"Greece","Latvia","comment",1
3406,2010,"Greece","United Kingdom","opinion",3
3407,2010,"Hungary","Czech Republic","comment",1
3408,2010,"Hungary","France","comment",1
3409,2010,"Hungary","Italy","comment",2
3410,2010,"Hungary","Italy","opinion",1
3411,2010,"Hungary","Spain","comment",1
3412,2010,"Ireland","Poland","comment",1
3413,2010,"Italy","Czech Republic","comment",1
3414,2010,"Italy","Denmark","comment",1
3415,2010,"Italy","Estonia","comment",1
3416,2010,"Italy","France","opinion",1
3417,2010,"Italy","Germany","comment",1
3418,2010,"Italy","Germany","opinion",1
3419,2010,"Italy","Ireland","comment",1
3420,2010,"Italy","Latvia","comment",1
3421,2010,"Italy","Lithuania","comment",1
3422,2010,"Italy","Malta","comment",1
3423,2010,"Italy","Poland","comment",2
3424,2010,"Italy","Romania","comment",1
3425,2010,"Italy","Sweden","comment",2
3426,2010,"Italy","Sweden","opinion",1
3427,2010,"Lithuania","Czech Republic","comment",1
3428,2010,"Lithuania","Poland","comment",1
3429,2010,"Malta","Belgium","comment",1
3430,2010,"Malta","Belgium","opinion",2
3431,2010,"Malta","Cyprus","opinion",1
3432,2010,"Malta","Denmark","comment",3
3433,2010,"Malta","Finland","opinion",1
3434,2010,"Malta","Latvia","opinion",1
3435,2010,"Malta","Poland","comment",1
3436,2010,"Malta","Poland","opinion",1
3437,2010,"Malta","Romania","opinion",2
3438,2010,"Malta","Spain","opinion",1
3439,2010,"Netherlands","Belgium","comment",1
3440,2010,"Netherlands","Czech Republic","comment",1
3441,2010,"Netherlands","Denmark","comment",1
3442,2010,"Netherlands","Estonia","comment",1
3443,2010,"Netherlands","Finland","comment",1
3444,2010,"Netherlands","France","comment",1
3445,2010,"Netherlands","France","opinion",1
3446,2010,"Netherlands","Ireland","comment",1
3447,2010,"Poland","Hungary","comment",1
3448,2010,"Poland","Luxembourg","comment",1
3449,2010,"Poland","Sweden","comment",1
3450,2010,"Portugal","France","comment",1
3451,2010,"Portugal","Italy","opinion",1
3452,2010,"Portugal","United Kingdom","opinion",4
3453,2010,"Romania","Finland","comment",1
3454,2010,"Romania","France","comment",1
3455,2010,"Romania","France","opinion",1
3456,2010,"Romania","Germany","comment",1
3457,2010,"Romania","Germany","opinion",1
3458,2010,"Romania","Italy","comment",1
3459,2010,"Romania","Lithuania","comment",2
3460,2010,"Romania","Spain","comment",1
3461,2010,"Romania","Spain","opinion",1
3462,2010,"Slovakia","Czech Republic","opinion",1
3463,2010,"Slovakia","Italy","comment",1
3464,2010,"Slovakia","Slovenia","comment",1
3465,2010,"Slovenia","Bulgaria","comment",1
3466,2010,"Slovenia","Germany","comment",1
3467,2010,"Slovenia","Latvia","comment",1
3468,2010,"Spain","Belgium","comment",2
3469,2010,"Spain","Belgium","opinion",1
3470,2010,"Spain","Cyprus","comment",1
3471,2010,"Spain","Denmark","comment",1
3472,2010,"Spain","Finland","comment",1
3473,2010,"Spain","Germany","comment",1
3474,2010,"Spain","Italy","comment",2
3475,2010,"Spain","Italy","opinion",2
3476,2010,"Spain","Latvia","comment",3
3477,2010,"Spain","Poland","comment",1
3478,2010,"Spain","Portugal","comment",1
3479,2010,"Spain","Slovakia","comment",1
3480,2010,"Spain","Sweden","comment",2
3481,2010,"Sweden","Denmark","comment",1
3482,2010,"Sweden","Italy","opinion",1
3483,2010,"United Kingdom","Austria","comment",1
3484,2010,"United Kingdom","Cyprus","comment",1
3485,2010,"United Kingdom","Czech Republic","comment",1
3486,2010,"United Kingdom","Denmark","comment",1
3487,2010,"United Kingdom","France","comment",2
3488,2010,"United Kingdom","Germany","comment",1
3489,2010,"United Kingdom","Hungary","comment",1
3490,2010,"United Kingdom","Italy","comment",2
